Name,Address,City,Zip,Date,Score,Type,Lat,Lng
SAMMY'S WOOD FIRED  PIZZA &GRI;,12050 VENTURA BLVD A201,STUDIO CITY,91604,06/12/2013,91,Restaurant,34.143232,-118.3943376
TAY HO RESTAURANT,1039 E VALLEY BLVD B103,SAN GABRIEL,91776,06/12/2013,90,Restaurant,34.0812777,-118.0849475
FOXY'S RESTAURANT,206 W COLORADO ST,GLENDALE,91204,06/12/2013,91,Restaurant,34.142237,-118.256714
ARCHRIST BAKERY,452 W STOCKER ST # D,GLENDALE,91202,06/12/2013,90,Restaurant,34.1629599,-118.264279
MOFFETT'S CHICKEN PIE SHOPPE,1409 S BALDWIN AVE,ARCADIA,91007,06/12/2013,94,Restaurant,34.1230098,-118.0560339
JOHNNY ROCKETS,1000 UNIVERSAL STUDIOS BLVD 130,UNIVERSAL CITY,91608,06/12/2013,94,Restaurant,34.1358958,-118.3512632
TONY ROMAS,1000 UNIVERSAL STUDIOS BLVD #12,UNIVERSAL CITY,91608,06/12/2013,94,Restaurant,34.1358958,-118.3512632
REG. BEV. WILSHIRE BANQT KITCH,9500 WILSHIRE BLVD,BEVERLY HILLS,90212,06/12/2013,92,Restaurant,34.066943,-118.400716
RALPH'S BAKERY PREP-2ND FL#55,521 FOOTHILL BLVD,LA CANADA FLINTRIDGE,91011,06/12/2013,94,Restaurant,34.2005799,-118.1895658
TUSQUELLAS FISH & OYSTER,6333 W 3RD ST #436,LOS ANGELES,90036,06/12/2013,92,Restaurant,34.0721657,-118.3602991
CALIFORNIA CANTEEN RESTAURANT,3311 W CAHUENGA BLVD,LOS ANGELES,91608,06/12/2013,92,Restaurant,34.1349647,-118.3611583
GOLDEN SOUP RESTAURANT,1039 E VALLEY BLVD B201,SAN GABRIEL,91776,06/12/2013,97,Restaurant,34.0812777,-118.0849475
BLUDSO'S BBQ,609-611 N LA BREA AVE,LOS ANGELES,90036,06/12/2013,96,Restaurant,34.0820574,-118.3440314
GLENOAKS DELI & GROCERY,621 E GLENOAKS BLVD #A,GLENDALE,91207,06/12/2013,90,Restaurant,34.1585891,-118.2482842
GOLDEN FORK,222 S GLENDALE AVE,GLENDALE,91205,06/12/2013,94,Restaurant,34.1437325,-118.2481635
CAFE SUSHI,8459 BEVERLY BLVD,LOS ANGELES,90048,06/12/2013,92,Restaurant,34.0760403,-118.375281
REG. BEV. WILSHIRE BAKERY,9500 WILSHIRE BLVD,BEVERLY HILLS,90212,06/12/2013,92,Restaurant,34.066943,-118.400716
OUTBACK STEAKHOUSE,18711 DEVONSHIRE ST,NORTHRIDGE,91326,06/12/2013,90,Restaurant,34.2573001,-118.5409845
MAPAYA,11301 W OLYMPIC BLVD 125,LOS ANGELES,90025,06/12/2013,99,Restaurant,34.0382516,-118.4418074
BOCCACCIO'S,32123 W LINDERO CANYON RD #110,WESTLAKE VILLAGE,91361,06/12/2013,91,Restaurant,34.1389006,-118.822756
THE LANDING GRILL AND SUSHI BA,32123 W LINDERO CANYON RD #109,WESTLAKE VILLAGE,91361,06/12/2013,93,Restaurant,34.1389006,-118.822756
STARBUCKS COFFEE CO.,20054 VENTURA BLVD,WOODLAND HILLS,91364,06/12/2013,94,Restaurant,34.1713209,-118.5698877
HUMBLE BEE CAFE,17321 SATICOY ST,NORTHRIDGE,91325,06/12/2013,92,Restaurant,34.2084346,-118.5104549
LA PAZ,4505 N LAS VIRGENES RD,CALABASAS,91302,06/12/2013,93,Restaurant,34.1402202,-118.7008498
AQUI  ES  OAXACA,11614 VENICE BLVD,LOS ANGELES,90066,06/12/2013,84,Restaurant,34.0085645,-118.4240841
STRAW HAT PIZZZA,21515 DEVONSHIRE ST,CHATSWORTH,91311,06/12/2013,99,Restaurant,34.2572519,-118.5995019
SUSHI STOP,2222 SAWTELLE BLVD,LOS ANGELES,90064,06/12/2013,93,Restaurant,34.0377296,-118.4408393
VILLANUEVA MEXICAN GRILL,21409 DEVONSHIRE ST,CHATSWORTH,91311,06/12/2013,94,Restaurant,34.2572501,-118.5974359
LE PAIN QUOTIDIEN,13450 MAXELLA AVE 210,MARINA DEL REY,90292,06/12/2013,92,Restaurant,33.9862495,-118.4413572
THE EDGE CAFE,18420 HART ST,RESEDA,91335,06/12/2013,94,Restaurant,34.197107,-118.534158
TENDER GREEN,13455 MAXELLA AVE 210,MARINA DEL REY,90292,06/12/2013,94,Restaurant,33.9864365,-118.4427714
ECHIGO  SUSHI,12217 SANTA MONICA BLVD 201,LOS ANGELES,90025,06/12/2013,95,Restaurant,34.0399986,-118.4650161
CREATION GRILL,2901 OCEAN PARK BLVD 127,SANTA MONICA,90405,06/12/2013,90,Restaurant,34.0200412,-118.4541768
MILO & OLIVE RESTAURANT,2723 WILSHIRE BLVD,SANTA MONICA,90403,06/12/2013,100,Restaurant,34.0375749,-118.476116
KIKKA SUSHI-SPROUTS,6605 FALLBROOK AVE,WEST HILLS,91307,06/12/2013,95,Restaurant,34.1906933,-118.6233891
BLUE TABLE AGOURA HILLS,28912 ROADSIDE DR,AGOURA HILLS,91301,06/12/2013,96,Restaurant,34.1446167,-118.754685
WOODLAND HILLS COUNTRY CLUB,21150 DUMETZ DR,WOODLAND HILLS,91364,06/12/2013,94,Restaurant,34.1571129,-118.5914791
W. H. COUNTRY CLUB SNACK BAR,21150 DUMETZ DR,WOODLAND HILLS,91364,06/12/2013,98,Restaurant,34.1571129,-118.5914791
NO UDDER DESSERTS INC,20839 VENTURA BLVD,WOODLAND HILLS,91364,06/12/2013,99,Restaurant,34.1669184,-118.5878423
SPROUTS-BAKERY/DELI,6605 FALLBROOK AVE,WEST HILLS,91307,06/12/2013,96,Restaurant,34.1906933,-118.6233891
RALPHS    DELI/BAKERY #710,21431 DEVONSHIRE ST,CHATSWORTH,91311,06/12/2013,97,Restaurant,34.2572499,-118.5977462
SANSAI JAPANESE GRILL,20042 VENTURA BLVD,WOODLAND HILLS,91364,06/12/2013,94,Restaurant,34.171407,-118.5696543
OLYMPIC DONUTS #15,4507 E VALLEY BLVD 103,LOS ANGELES,90032,06/11/2013,94,Restaurant,34.0626255,-118.1867208
DREAMS,1717 SILVERLAKE BLVD,LOS ANGELES,90026,06/11/2013,93,Restaurant,34.0762103,-118.2833482
CRAVINGS,10850 WILSHIRE BLVD,LOS ANGELES,90024,06/11/2013,92,Restaurant,34.058955,-118.441351
"LONG'S FAMILY PASTRIES, INC",715 N SPRING ST,LOS ANGELES,90012,06/11/2013,83,Restaurant,34.0602075,-118.2377474
THE HART AND  THE HUNTER,7950 W MELROSE AVE,LOS ANGELES,90048,06/11/2013,92,Restaurant,34.083525,-118.362926
SILVERLAKE LOUNGE,2906 W SUNSET BLVD,LOS ANGELES,90026,06/11/2013,94,Restaurant,34.082834,-118.273685
LEVY REST.  - FOOD PREP AREA,1000 ELYSIAN PARK AVE,LOS ANGELES,90012,06/11/2013,97,Restaurant,34.0732204,-118.2409737
LEVY RESTAURANTS STD #746,1000 ELYSIAN PARK AVE 746,LOS ANGELES,90012,06/11/2013,100,Restaurant,34.0732204,-118.2409737
LEVY RESTAURANTS STAND #744,1000 ELYSIAN PARK AVE 744,LOS ANGELES,90012,06/11/2013,100,Restaurant,34.0732204,-118.2409737
CHEGO,727 N BROADWAY #117,LOS ANGELES,90012,06/11/2013,93,Restaurant,34.0614,-118.239505
NIC'S,453 N CANON DR,BEVERLY HILLS,90210,06/11/2013,91,Restaurant,34.071585,-118.4018719
LEVY RESTAURANTS STAND #C78,1000 ELYSIAN PARK AVE C78,LOS ANGELES,90012,06/11/2013,98,Restaurant,34.0732204,-118.2409737
EL CHALATECO #3,4878 E HUNTINGTON DR (S),LOS ANGELES,90032,06/11/2013,94,Restaurant,34.0863368,-118.1775231
L & L HAWAIIAN BARBECUE,5257 W ROSECRANS AVE,HAWTHORNE,90250,06/11/2013,90,Restaurant,33.9019213,-118.371675
BUENA VISTA CIGAR CLUB,9715 SANTA MONICA BLVD,BEVERLY HILLS,90210,06/11/2013,96,Restaurant,34.0683997,-118.4077697
ANGELES BAKERY,1833 W 6TH ST,LOS ANGELES,90057,06/11/2013,82,Restaurant,34.0582254,-118.2718831
LEVY RESTAURANT PIZZA STD #735,1000 ELYSIAN PARK AVE #735,LOS ANGELES,90012,06/11/2013,99,Restaurant,34.0732204,-118.2409737
RAMEN YAMADAYA,1248 WESTWOOD BLVD,LOS ANGELES,90024,06/11/2013,86,Restaurant,34.0578367,-118.4432797
ENERGIE CAFE,8900 WILSHIRE BLVD,BEVERLY HILLS,90211,06/11/2013,97,Restaurant,34.066696,-118.385917
4100 BAR,1087 MANZANITA ST,LOS ANGELES,90029,06/11/2013,92,Restaurant,34.0929742,-118.2813503
BIG MAMA'S &PAPAS; PIZZERIA,812-814 N VERMONT AVE,LOS ANGELES,90029,06/11/2013,98,Restaurant,34.0860805,-118.2915536
MARIO'S PERUVIAN SEAFOOD,15720 E IMPERIAL HWY,LA MIRADA,90638,06/11/2013,94,Restaurant,33.9168104,-117.9957756
RED ROBIN RESTAURANT,360 LOS CERRITOS CTR,CERRITOS,90703,06/11/2013,95,Restaurant,33.863623,-118.0945147
EL CAMINO RESTAURANT,13545 E TELEGRAPH RD,WHITTIER,90604,06/11/2013,91,Restaurant,33.9375007,-118.0423402
WESTERN SIZZLIN'S WOODGRILL,12241 E IMPERIAL HWY,NORWALK,90650,06/11/2013,91,Restaurant,33.9173032,-118.0714467
PALMAS BURGERS,310 N CITRUS AVE #B,AZUSA,91702,06/11/2013,91,Restaurant,34.1264436,-117.8894941
STATER BROS. #57 (DELI),1145 E ALOSTA AVE,AZUSA,91702,06/11/2013,100,Restaurant,34.1296298,-117.8827638
GATTEN SUSHI,1042 PLAZA DR,WEST COVINA,91790,06/11/2013,94,Restaurant,34.0696612,-117.9268927
GOLDEN WALL CHINESE CUISINE,15820 E IMPERIAL HWY,LA MIRADA,90638,06/11/2013,94,Restaurant,33.9172122,-117.9931944
JERSEY MIKE'S SUBS,2536 E WORKMAN AVE #307,WEST COVINA,91791,06/11/2013,92,Restaurant,34.0747025,-117.8913155
EL SUPER #14 (BAKERY & DELI),960 W ARROW HWY,COVINA,91722,06/11/2013,99,Restaurant,34.105973,-117.9092867
SHAU MEI RESTAURANT,18438 E COLIMA RD #1,ROWLAND HEIGHTS,91748,06/11/2013,93,Restaurant,33.9864436,-117.902036
BELLFLOWER BAGELS,17025 S BELLFLOWER BLVD,BELLFLOWER,90706,06/11/2013,97,Restaurant,33.8795672,-118.1252454
COUNTRY BISTRO,1380 S FULLERTON RD #105,ROWLAND HEIGHTS,91748,06/11/2013,90,Restaurant,33.993445,-117.901755
HONG KONG EXPRESS,11405 E FIRESTONE BLVD #O,NORWALK,90650,06/11/2013,92,Restaurant,33.9172318,-118.0902436
DODGER DOGS,1000 ELYSIAN PARK AVE 248,LOS ANGELES,90012,06/11/2013,98,Restaurant,34.0732204,-118.2409737
VENDOR DEPOT,1000 ELYSIAN PARK AVE C36,LOS ANGELES,90012,06/11/2013,99,Restaurant,34.0732204,-118.2409737
EASY EARTHEN,18303 COLIMA RD #A,ROWLAND HEIGHTS,91748,06/11/2013,92,Restaurant,33.9884784,-117.9055399
IHOP RESTAURANT #791,1201 E FOOTHILL BLVD,LA VERNE,91750,06/11/2013,94,Restaurant,34.1190019,-117.7818371
MCDONALD'S #16007,928 N AZUSA AVE,COVINA,91722,06/11/2013,94,Restaurant,34.0964692,-117.9073294
SUBWAY #43791,12129 E CARSON ST,HAWAIIAN GARDENS,90716,06/11/2013,90,Restaurant,33.8315278,-118.0730403
JIM'S BURGERS #9,13844 E IMPERIAL HWY,LA MIRADA,90638,06/11/2013,80,Restaurant,33.9170214,-118.036578
EL POLLO LOCO #5379,2360 FOOTHILL BLVD,LA VERNE,91750,06/11/2013,94,Restaurant,34.11139,-117.760452
MARIE CALLENDER PIES #9,7860 FLORENCE AVE,DOWNEY,90241,06/11/2013,93,Restaurant,33.954535,-118.1325817
PHO SUPER BOWL,329 S DIAMOND BAR BLVD,DIAMOND BAR,91765,06/11/2013,96,Restaurant,34.0194107,-117.8094423
JACK- IN-THE- BOX #380,12150 E CARSON ST,HAWAIIAN GARDENS,90716,06/11/2013,94,Restaurant,33.8313575,-118.0723986
H SALT FISH & CHIPS,12227 S NORWALK BLVD,NORWALK,90650,06/11/2013,96,Restaurant,33.9203154,-118.0726964
DODGER DOGS,1000 ELYSIAN PARK AVE 209,LOS ANGELES,90012,06/11/2013,94,Restaurant,34.0732204,-118.2409737
DOUGLAS DRIVE IN #17,13475 E TELEGRAPH RD,WHITTIER,90605,06/11/2013,92,Restaurant,33.9389169,-118.043929
BULL DEMON KING CAFE,1155 S DIAMOND BAR BLVD #E,DIAMOND BAR,91765,06/11/2013,97,Restaurant,34.0024518,-117.811441
ALPHA DOGS,914 W FOOTHILL BLVD,LA VERNE,91750,06/11/2013,97,Restaurant,34.120773,-117.788918
VONS PAVILLIONS (DELI),5500 N WOODRUFF AVE,LAKEWOOD,90713,06/11/2013,95,Restaurant,33.856143,-118.116739
CARL'S JR.,1000 ELYSIAN PARK AVE 210,LOS ANGELES,90012,06/11/2013,99,Restaurant,34.0732204,-118.2409737
ALOHA ISLAND BBQ,380 N LEMON AVE,WALNUT,91789,06/11/2013,96,Restaurant,34.0201284,-117.8649904
COCO'S RESTAURANT,7900 FLORENCE AVE,DOWNEY,90241,06/11/2013,95,Restaurant,33.9554427,-118.1341324
GUESTHOUSE HOTEL,12500 E FIRESTONE BLVD,NORWALK,90650,06/11/2013,90,Restaurant,33.9033329,-118.0659433
THE SUGAR BOWL,143 N CITRUS AVE,COVINA,91723,06/11/2013,80,Restaurant,34.0872692,-117.8905655
THE FLAME BROILER,2532 E WORKMAN AVE,WEST COVINA,91791,06/11/2013,90,Restaurant,34.0747025,-117.8913155
SIAM PALACE THAI CUISINE,992 E ALOSTA AVE #C-D,AZUSA,91702,06/11/2013,90,Restaurant,34.1286488,-117.8859389
ADDY'S BAKERY,10960 S AVALON BLVD,LOS ANGELES,90061,06/11/2013,89,Restaurant,33.9362887,-118.2651458
LITTLE CAESAR'S PIZZA,1728 W ROSECRANS AVE,COMPTON,90222,06/11/2013,96,Restaurant,33.9028267,-118.2515415
IN-CHAN THAI CUISINE,15333 SHERMAN WY #B,VAN NUYS,91406,06/11/2013,96,Restaurant,34.201773,-118.467153
CHAPOS TACOS,11214 S CENTRAL AVE,LOS ANGELES,90059,06/11/2013,98,Restaurant,33.9324981,-118.253902
SUBWAY SANDWICHES & SALADS,1720 W ROSECRANS AVE,COMPTON,90222,06/11/2013,93,Restaurant,33.9028287,-118.2514853
AY JALISCO MAR Y TIERRA,1024 N MACLAY AVE # H,SAN FERNANDO,91340,06/11/2013,93,Restaurant,34.293776,-118.426048
CEMITAS POBLAMAS DON ADRIAN,6522 VAN NUYS BLVD,VAN NUYS,91401,06/11/2013,97,Restaurant,34.1893781,-118.4483918
CUCINA BENE,4511 SEPULVEDA BLVD,SHERMAN OAKS,91403,06/11/2013,91,Restaurant,34.152208,-118.467138
RESTAURANTE FLOR BLANCA #4,2403 E SLAUSON AVE,HUNTINGTON PARK,90255,06/11/2013,95,Restaurant,33.9892287,-118.2300918
SISLEY ITALIAN KITCHEN,15300 VENTURA BLVD 102G,SHERMAN OAKS,91403,06/11/2013,94,Restaurant,34.1534606,-118.4664467
ON THE THIRTY,14622 VENTURA BLVD 115,SHERMAN OAKS,91403,06/11/2013,94,Restaurant,34.1510355,-118.4520872
COSTA GRANDE,7139 SEPULVEDA BLVD A,VAN NUYS,91405,06/11/2013,98,Restaurant,34.2004373,-118.4664695
YOSHINOYA BEEF BOWL,12850 SHERMAN WY,NORTH HOLLYWOOD,91605,06/11/2013,94,Restaurant,34.2009749,-118.4132291
LUNA MEXICAN REST & CLUB,6439 LANKERSHIM BLVD,NORTH HOLLYWOOD,91606,06/11/2013,81,Restaurant,34.1877398,-118.3877744
TACO BELL #4576,1914 W ROSECRANS AVE,COMPTON,90220,06/11/2013,96,Restaurant,33.9027607,-118.2527293
SALVEMINI'S PIZZA,15030 VENTURA BLVD #2,SHERMAN OAKS,91403,06/11/2013,92,Restaurant,34.1523723,-118.4607954
BOBA LOCA VAN NUYS,6411 SEPULVEDA BLVD V-1,VAN NUYS,91411,06/11/2013,93,Restaurant,34.187446,-118.466683
PHILADELPHIA STEAK AND HOAGIE,6427 LANKERSHIM BLVD,NORTH HOLLYWOOD,91606,06/11/2013,96,Restaurant,34.1874106,-118.3880384
WINCHELL'S DONUTS #9439,14530 BRAND BLVD,SAN FERNANDO,91340,06/11/2013,90,Restaurant,34.2743572,-118.4489966
DR. HOGLY WOGLY'S TYLER TEXAS,8136 SEPULVEDA BLVD,VAN NUYS,91402,06/11/2013,90,Restaurant,34.2189689,-118.466523
PANDERIA ZIHUA,8055 E ROSECRANS AVE 109,PARAMOUNT,90723,06/11/2013,97,Restaurant,33.9039957,-118.1583693
SUPERIOR MARKET (DELI),16100 LAKEWOOD BLVD,BELLFLOWER,90706,06/11/2013,97,Restaurant,33.8881861,-118.1417165
SUPERIOR TORTILLA DEPARTMENT,5824 S VERMONT AVE,LOS ANGELES,90044,06/11/2013,99,Restaurant,33.9883693,-118.2896662
ROUNDS PREMIUM BURGERS,14006 RIVERSIDE DR FC09,SHERMAN OAKS,91423,06/11/2013,97,Restaurant,34.1482691,-118.4338345
BARTHA'S DONUTS,12175 E CARSON ST,HAWAIIAN GARDENS,90716,06/11/2013,81,Restaurant,33.8315819,-118.0730352
CARL'S JR,6601 LANKERSHIM BLVD,NORTH HOLLYWOOD,91735,06/11/2013,92,Restaurant,34.1907223,-118.3882316
POP'S CAFE,7840 FLORENCE AVE,DOWNEY,90240,06/11/2013,90,Restaurant,33.9548052,-118.1334106
HOT DOG ON A STICK KIOSK,14006 RIVERSIDE DR 9270,SHERMAN OAKS,91423,06/11/2013,96,Restaurant,34.1565082,-118.4367773
L.A. BBQ KING,5309 S VERMONT AVE,LOS ANGELES,90037,06/11/2013,93,Restaurant,33.99377,-118.291827
WOK EXPRESS,13003 VAN NUYS BLVD #A,PACOIMA,91331,06/11/2013,85,Restaurant,34.2700141,-118.4170308
CHURCH'S FRIED CHICKEN #779,1030 E MANCHESTER AVE,LOS ANGELES,90001,06/11/2013,96,Restaurant,33.9601025,-118.2569762
STARBUCKS KIOSK - RALPHS #279,4700 ADMIRALTY WY,MARINA DEL REY,90292,06/11/2013,98,Restaurant,33.9797917,-118.4399682
GYU-KAKU,10925 W PICO BLVD,LOS ANGELES,90064,06/11/2013,95,Restaurant,34.0392258,-118.4304224
S - MART - DELI,2515 TORRANCE BLVD,TORRANCE,90503,06/11/2013,90,Restaurant,33.8372113,-118.3293494
VONS BAKERY #17,3027 RANCHO VISTA BLVD,PALMDALE,93551,06/11/2013,91,Restaurant,34.6032215,-118.1843547
FOUR PT SHERATON-PALM GRILL,9750 AIRPORT BLVD,LOS ANGELES,90045,06/11/2013,93,Restaurant,33.947621,-118.3850643
DESERT DELI,311 E AVE K-8 #125,LANCASTER,93535,06/11/2013,92,Restaurant,34.668116,-118.1254579
FORBIDDEN SWEETS,706 W LANCASTER BLVD,LANCASTER,93534,06/11/2013,96,Restaurant,34.6977233,-118.1421993
EL POLLO LOCO   # 5979,3051 RANCHO VISTA BLVD,PALMDALE,93551,06/11/2013,97,Restaurant,34.6023678,-118.1850983
FRESH & EASY EXPRESS - BAKERY,603 S GAFFEY ST,SAN PEDRO,90731,06/11/2013,100,Restaurant,33.7386389,-118.2926398
KFC/TACO BELL E791008,8500 LINCOLN BLVD,LOS ANGELES,90045,06/11/2013,97,Restaurant,33.9604492,-118.419302
BURGER KING  #7273,3045 RANCHO VISTA BLVD,PALMDALE,93551,06/11/2013,98,Restaurant,34.6022739,-118.1848168
BAGEL BAKERY #2,45024 W 10TH ST #109,LANCASTER,93534,06/11/2013,98,Restaurant,34.7014341,-118.1476482
MC COYS DONUTS,3053 RANCHO VISTA BLVD F,PALMDALE,93551,06/11/2013,96,Restaurant,34.6029148,-118.185056
LAEMMLE BLVD CINEMAS,742 W LANCASTER BLVD,LANCASTER,93534,06/11/2013,100,Restaurant,34.697341,-118.14342
KINETIC BEERWORKS,735 W LANCASTER BLVD,LANCASTER,93534,06/11/2013,98,Restaurant,34.697963,-118.143317
CAFE DEL REY,4451 ADMIRALTY WY,MARINA DEL REY,90292,06/11/2013,95,Restaurant,33.9835817,-118.4469478
BABE'S SOUTHERN GRILL,4509 TORRANCE BLVD,TORRANCE,90503,06/11/2013,90,Restaurant,33.8379991,-118.3616362
GU GU SUSHI  AND  ROLL,1121 AVIATION BLVD,HERMOSA BEACH,90254,06/11/2013,90,Restaurant,33.8657195,-118.3867353
CATALINA ISLAND COUNTRY CLUB,001 COUNTRY CLUB RD,AVALON,90704,06/11/2013,90,Restaurant,33.3412826,-118.3321295
BOBA ZONE,4612 DEL AMO BLVD,TORRANCE,90503,06/11/2013,94,Restaurant,33.8485819,-118.3628893
RODRIGUEZ POOL HALL & REST.,702 N AVALON BLVD,WILMINGTON,90744,06/11/2013,91,Restaurant,33.7787697,-118.2621117
EL RINCONCITO   DELI,510 E SEPULVEDA BLVD,CARSON,90745,06/11/2013,90,Restaurant,33.8079574,-118.2659888
ELENA'S BAKERY,950 N AVALON BLVD #104,WILMINGTON,90744,06/11/2013,91,Restaurant,33.78254,-118.262233
TAQUERIA Y MARISCOS EL PRIMO,1602 N AVALON BLVD,WILMINGTON,90744,06/11/2013,90,Restaurant,33.7955479,-118.26325
PANINI COFFEE AND CAFE,4325 GLENCOE AVE C8,MARINA DEL REY,90292,06/11/2013,91,Restaurant,33.9862273,-118.4395486
SUBWAY  #10779,3535 TORRANCE BLVD #1,TORRANCE,90503,06/11/2013,98,Restaurant,33.8380632,-118.3483054
ISAAC CAFE,632 N FRIES AVE,WILMINGTON,90744,06/11/2013,93,Restaurant,33.7780262,-118.2647016
INTL' HOUSE OF PANCAKES #772,21716 S AVALON BLVD,CARSON,90745,06/11/2013,95,Restaurant,33.8317503,-118.2635535
BURGER KING 7129,4107 W AVE L,LANCASTER,93536,06/11/2013,92,Restaurant,34.6605666,-118.2039306
HOY-KA THAI NOODLE,230 N GARFIELD AVE D-12,MONTEREY PARK,91754,06/11/2013,93,Restaurant,34.064731,-118.1223612
IBARRA'S BEST BAKERY,2010 S MAPLE AVE,LOS ANGELES,90011,06/11/2013,95,Restaurant,34.0282666,-118.2622266
"BOY'S BURGER, #7",6810 GARFIELD AVE,BELL GARDENS,90201,06/11/2013,95,Restaurant,33.969522,-118.148882
MARISCOS & VIENTOS #4,1412 S LORENA ST,LOS ANGELES,90023,06/11/2013,99,Restaurant,34.0182506,-118.2068125
SUPER POLLO ROSTISADOS,3353 WHITTIER BLVD,LOS ANGELES,90023,06/11/2013,96,Restaurant,34.0279215,-118.2012663
SUPERIOR GROCERS #131 TORTILLE,9100 WHITTIER BLVD,PICO RIVERA,90660,06/11/2013,98,Restaurant,33.999747,-118.08279
KIM FUNG,128 N GARFIELD AVE,MONTEREY PARK,91754,06/11/2013,92,Restaurant,34.0635068,-118.1227304
DINO'S BURGER,3200 E OLYMPIC BLVD,LOS ANGELES,90023,06/11/2013,88,Restaurant,34.0197622,-118.2101902
TACOS EL CHILANGO,9510 WHITTIER BLVD,PICO RIVERA,90660,06/11/2013,89,Restaurant,33.9976651,-118.0755847
BURGER KING  #4139,8890 WHITTIER BLVD,PICO RIVERA,90660,06/11/2013,98,Restaurant,34.0002799,-118.084429
SUCK IT,4361 1/2 TUJUNGA AVE,STUDIO CITY,91604,06/11/2013,99,Restaurant,34.1491691,-118.3790004
MAGUEY BAR GRILL,5280 E WASHINGTON BLVD,COMMERCE,90040,06/11/2013,98,Restaurant,34.0019841,-118.1653693
TEXAS DONUTS,4501 E WHITTIER BLVD # A,LOS ANGELES,90022,06/11/2013,90,Restaurant,34.023592,-118.17077
TIARA CAFE & MARKET,127 E 9TH ST A-A1,LOS ANGELES,90015,06/11/2013,90,Restaurant,34.0411133,-118.2543256
LA RONDA,3531 E CESAR E. CHAVEZ AVE,LOS ANGELES,90063,06/11/2013,91,Restaurant,34.040767,-118.18837
LA'S NEW YORK CITY DELI,843 S LOS ANGELES ST,LOS ANGELES,90014,06/11/2013,94,Restaurant,34.041375,-118.253705
CHINA EXPRESS-CHINESE FOOD,5652 E WHITTIER BLVD,COMMERCE,90022,06/11/2013,80,Restaurant,34.0183974,-118.1478416
LAI LAI BALLROOM & STUDIO,121 S GARFIELD AVE,ALHAMBRA,91801,06/11/2013,93,Restaurant,34.0935506,-118.1260408
MARISCOS 4 VIENTOS,3000 E OLYMPIC BLVD,LOS ANGELES,90023,06/11/2013,92,Restaurant,34.0215312,-118.214019
MARISCOS LINDA RESTAURANT,3667 E OLYMPIC BLVD,LOS ANGELES,90023,06/11/2013,100,Restaurant,34.019041,-118.198063
DIAMOND WOK,718 S LOS ANGELES ST #A,LOS ANGELES,90014,06/11/2013,97,Restaurant,34.0427939,-118.250873
HAVANA HOUSE CIGARS LOUNGE,133 W MAIN ST,ALHAMBRA,91801,06/11/2013,90,Restaurant,34.0945605,-118.128731
KING TACO #9,2400 E CESAR E. CHAVEZ AVE,LOS ANGELES,90033,06/11/2013,98,Restaurant,34.0463941,-118.2076881
EL TAURINO,1104 S HOOVER ST,LOS ANGELES,90006,06/11/2013,93,Restaurant,34.051414,-118.283778
DOG HAUS #3,410 E MAIN ST,ALHAMBRA,91801,06/11/2013,91,Restaurant,34.0969514,-118.1225585
O.K. DONUT,8737 WHITTIER BLVD,PICO RIVERA,90660,06/11/2013,96,Restaurant,34.0025248,-118.085742
DURAN'S BAKERY,4518 1/4 S ROSEMEAD BLVD,PICO RIVERA,90660,06/11/2013,86,Restaurant,34.0086891,-118.0806585
HANSOL LUNCHBOX,2520 W 8TH ST #101,LOS ANGELES,90057,06/11/2013,97,Restaurant,34.056847,-118.283021
TASTE BISTRO CAFE,1127 WILSHIRE BLVD #200,LOS ANGELES,90014,06/11/2013,90,Restaurant,34.0530519,-118.2640147
WOO REE RESTAURANT,2520 W 8TH ST #108,LOS ANGELES,90057,06/11/2013,93,Restaurant,34.056847,-118.283021
LILET RESTAURANT,109 E 9TH ST,LOS ANGELES,90015,06/11/2013,94,Restaurant,34.041352,-118.254662
CASA JIMENEZ,4400 S ROSEMEAD BLVD #8,PICO RIVERA,90660,06/11/2013,92,Restaurant,33.9634069,-118.1085076
EL GRULLENSE,1965 S SAN PEDRO ST,LOS ANGELES,90011,06/11/2013,98,Restaurant,34.0260803,-118.2586273
MY WAY HOT POT,1261 E VALLEY BLVD,ALHAMBRA,91801,06/11/2013,85,Restaurant,34.0792251,-118.1106723
LIPKIN PRODUCE,2177 E 14TH ST,LOS ANGELES,90021,06/11/2013,94,Restaurant,34.0237272,-118.2338449
UNCLE VAN DONUTS,8535 E WASHINGTON BLVD,PICO RIVERA,90660,06/11/2013,100,Restaurant,33.9865519,-118.1025845
MARISCOS 4 VIENTOS #3,3332 E OLYMPIC BLVD,LOS ANGELES,90023,06/11/2013,95,Restaurant,34.018503,-118.207109
L.A. WHITTIER BAKERY,4933 E WHITTIER BLVD,LOS ANGELES,90022,06/11/2013,80,Restaurant,34.0217782,-118.1626418
KING BOWL EXPRESS,5440 E WHITTIER BLVD,COMMERCE,90022,06/11/2013,90,Restaurant,34.018333,-118.152162
HSIN HSIN SHAU MAY DELI,1220 GOLDEN WEST AVE H,ARCADIA,91007,06/11/2013,91,Restaurant,34.1249617,-118.0592448
FOOD AVENUE EXPRESS,3100 BALDWIN PARK BLVD,BALDWIN PARK,91706,06/11/2013,91,Restaurant,34.0696,-117.9768238
